,F,I,tfidf,H,H-tilde,H-tilde_std,N
LINC01852,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
SPRED1,1.0450849654076876e-05,0.669510023016648,4.650377182341247,4.963130326197478,5.632640349214126,0.06739660680248163,54
FAM98B,1.4902137469702213e-05,0.06364746850911729,2.660999648137361,6.033020306928667,6.096667775437784,0.06706851203133606,77
RASGRP1,4.3932275397693534e-05,0.4699565988419545,2.5216990515992572,6.892498791699072,7.362455390541027,0.05988649563687184,227
AC116158.1,3.8706850570655096e-07,0.9970000000000008,13.138962840828592,0.0,0.9970000000000008,0.05469003565549385,2
AC116158.2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
C15orf53,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
AC022929.2,5.806027585598265e-07,-0.009333333333334748,5.470869131746186,1.584962500721156,1.5756291673878213,0.07832695009485026,3
AC087878.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
C15orf54,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
THBS1,1.0063781148370326e-05,1.9333360301182045,9.921168786573078,3.6491264392872758,5.58246246940548,0.0652355539468122,52
AC037198.2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
FSIP1,7.741370114131019e-07,-0.006499999999998174,5.183187059294405,2.0,1.9935000000000018,0.05663700203927602,4
AC023908.3,5.806027585598265e-07,-0.004666666666667929,5.470869131746186,1.584962500721156,1.5802958340544881,0.05558177159270148,3
AC012377.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
EIF2AK4,3.0578411950817525e-05,0.199827589380984,2.2864158963738053,6.765050270463409,6.964877859844393,0.0638800366707954,158
SRP14,0.0003822301493852191,0.09118390354838546,1.087133296745276,8.68959076052954,8.780774664077926,0.0247726487942336,1975
SRP14-AS1,3.6771508042122342e-06,0.06110217631441994,3.8835046437691387,4.142664355548848,4.203766531863268,0.06427279215086325,19
BMF,8.51550712554412e-06,0.2868791582832433,3.6495097001711168,5.078638720860855,5.3655178791440985,0.0653280981151626,44
BUB1B,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
PLCB2,6.676931723438004e-05,0.40036062448438337,2.1927579929192973,7.374019899642618,7.774380524127001,0.054923996872911385,345
INAFM2,1.1805589424049805e-05,0.2211238928765873,3.1548431970409445,5.570081599857969,5.791205492734556,0.06970250138278498,61
CCDC9B,1.3547397699729284e-06,-0.018857142857128473,4.6235712713589825,2.807354922057604,2.7884977792004757,0.07093774217761746,7
DISP2,9.676712642663775e-07,-0.009199999999968789,4.960043507980195,2.321928094887362,2.3127280948873934,0.05996132086498145,5
KNSTRN,5.806027585598265e-06,0.06647779416421074,3.4685109752561702,4.773557262275185,4.840035056439396,0.06923963484429203,30
IVD,2.0321096549593926e-05,0.25703102971182634,2.720690184636847,6.228345041393228,6.485376071105055,0.06453995879147253,105
BAHD1,1.0063781148370326e-05,0.0359112076286241,2.923137110298605,5.5465935642949376,5.582504771923562,0.06595838490060318,52
CHST14,6.773698849864642e-06,0.03360618642501034,3.2592146988840467,5.0149973026592525,5.048603489084263,0.0682335162492356,35
AC091045.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
CCDC32,2.825600091657822e-05,0.07967744034836866,2.168087441119237,6.797466938913276,6.877144379261645,0.06262566498596674,146
RPUSD2,5.4189590798917135e-06,0.07763587499692814,3.56610679642303,4.6644977792004605,4.742133654197389,0.0690268565825402,28
KNL1,1.935342528532755e-06,1.1263510341820027,9.92008701596039,2.1709505944546685,3.297301628636671,0.07093522266766056,10
RAD51,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
RMDN3,1.1031452412636703e-05,0.04995788283444291,2.869991327009106,5.657451417673514,5.7074093005079565,0.06628817050364925,57
GCHFR,3.038487769796425e-05,0.19601424026119574,2.3314364949021935,6.765833806161347,6.961848046422543,0.05996030213584779,157
DNAJC17,1.1805589424049805e-05,0.02421852110747391,2.7712841698290704,5.766802911333379,5.791021432440853,0.06605940561383154,61
C15orf62,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ZFYVE19,8.709041378397396e-06,0.22865918698788423,3.4719812297619987,5.163966707392709,5.392625894380593,0.0663452785080139,45
SPINT1-AS1,9.676712642663775e-07,-0.010399999999968657,4.960043507980195,2.321928094887362,2.3115280948873935,0.06611989110602216,5
SPINT1,2.0321096549593926e-05,0.060781338523023365,2.414617041764703,6.421341827169328,6.482123165692351,0.06533903334397681,105
RHOV,9.676712642663775e-07,-0.007599999999969409,4.960043507980195,2.321928094887362,2.3143280948873928,0.054609889213192174,5
VPS18,9.289644136957223e-06,0.01664477304776124,2.9470068593535745,5.459962500721156,5.476607273768917,0.06731821239146073,48
AC020661.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
CHAC1,7.741370114131019e-07,-0.004999999999998117,5.183187059294405,2.0,1.9950000000000019,0.04974937185529534,4
INO80,1.9934028043887375e-05,0.07718837755516095,2.4487601637661047,6.380580381510142,6.457768759065303,0.06534297697715251,103
AC020661.3,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
CHP1,6.483397470584729e-05,0.3238255010716129,2.129199790225984,7.424047004852429,7.747872505924042,0.05445590503867556,335
OIP5,5.806027585598265e-07,0.6626666666666651,8.814501359781525,0.9182958340544894,1.5809625007211545,0.05148462553731383,3
NUSAP1,3.0965480456524077e-06,0.21151409765556428,4.491913246627472,3.75,3.9615140976555643,0.06925681707042003,16
NDUFAF1,1.8966356779620998e-05,0.0744482726477047,2.495108725166146,6.321292624705377,6.395740897353082,0.06855223498443523,98
RTF1,7.489775585421762e-05,0.18053694983487212,1.7279768994946068,7.694471467077496,7.875008416912368,0.052730860327013684,387
ITPKA,5.806027585598265e-07,-0.008000000000001561,5.470869131746186,1.584962500721156,1.5769625007211545,0.07259017380737007,3
LTK,1.0644383906930151e-05,0.7893010844490078,4.736495278310529,4.87273846896035,5.6620395534093575,0.06257533253699432,55
RPAP1,5.806027585598265e-06,-0.002476512185225488,3.312605783201195,4.840223928941852,4.837747416756627,0.06751781439486433,30
TYRO3,5.806027585598265e-07,-0.004666666666668373,5.470869131746186,1.584962500721156,1.5802958340544877,0.055581771592713464,3
MGA,2.883660367513805e-05,0.04822267469935593,2.128758233262113,6.849909795571866,6.898132470271222,0.06402351741463036,149
MAPKBP1,5.612493332744989e-06,0.07076100560069598,3.51613674362552,4.720049960644813,4.790810966245509,0.06895862184614289,29
JMJD7-PLA2G4B,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
PLA2G4B,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
SPTBN5,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
AC020659.1,3.0965480456524077e-06,0.3410447367177931,4.928654846711089,3.625,3.966044736717793,0.06432051549204851,16
EHD4,3.522323401929614e-05,0.16701075757926098,2.2172237449370615,6.9595834450843155,7.1265942026635765,0.061756207035756426,182
VPS39,1.8385754021061173e-05,0.0422032326138444,2.461576833719052,6.3172240293835795,6.359427261997424,0.06700715073026917,95
TMEM87A,4.277106988057388e-05,0.17555032212986355,2.021583974229645,7.1631143239406825,7.338664646070546,0.058569386302628694,221
GANC,1.238619218260963e-05,-0.04165428404348326,2.5795226819577546,5.894454882778696,5.852800598735213,0.06655205371379427,64
AC012651.1,1.3547397699729284e-06,-0.01342857142855669,4.6235712713589825,2.807354922057604,2.7939263506290475,0.06046824094693379,7
CAPN3,1.5482740228262038e-06,-0.017094360937772723,4.49003987873446,3.0,2.9829056390622273,0.06565856949880532,8
ZNF106,0.00010121841424226308,0.46681798658582263,2.10885470101498,7.65421561902784,8.121033605613663,0.049134194968455586,523
SNAP23,7.489775585421762e-05,0.23573499157829136,1.7557585265290911,7.639416581054122,7.875151572632413,0.05166216074427804,387
LRRC57,1.3547397699729285e-05,-0.07217035718855414,2.4706748667407923,6.043568731230681,5.971398374042127,0.06414622971171528,70
HAUS2,9.87024689551705e-06,0.03832535245650881,2.9507664841258743,5.515562596873456,5.553887949329964,0.06722104941989387,51
AC018362.2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
STARD9,1.935342528532755e-06,0.177449022499526,4.858063158975641,3.121928094887362,3.299377117386888,0.06651039405307756,10
CDAN1,2.5159452870925815e-06,-0.030368768270666813,4.00453206295276,3.700439718141092,3.6700709498704254,0.0730428019020157,13
TTBK2,2.3998247353806162e-05,0.2503034328624416,2.6728419481903427,6.433798528024126,6.684101960886568,0.06527524732454368,124
AC090510.1,3.8706850570655096e-07,-0.003999999999999226,5.8763342398543505,1.0,0.9960000000000008,0.06311893535223174,2
UBR1,1.3547397699729285e-05,0.16697370584413296,2.956543700942379,5.804213195485488,5.971186901329621,0.06709144128236857,70
TMEM62,4.644822068478612e-06,-0.054221804688838304,3.39142759006635,4.584962500721156,4.530740696032318,0.06641708377334694,24
CCNDBP1,7.160767355571193e-05,0.09718570019057271,1.5755624575493794,7.736269747075583,7.8334554472661555,0.051967907978580766,370
LCMT2,2.5159452870925815e-06,0.12480694038434459,4.424956001511819,3.5465935642949384,3.671400504679283,0.06521263717378585,13
ADAL,5.031890574185163e-06,0.3516653664278513,4.364234930950604,4.286790198827112,4.638455565254963,0.06466667197326316,26
ZSCAN29,6.967233102717918e-06,0.03047986596945762,3.2221280073156717,5.058813890331201,5.089293756300659,0.06639994141681672,36
TUBGCP4,8.902575631250672e-06,0.18805120470718695,3.3126922612454135,5.229871195093384,5.417922399800571,0.067457621510329,46
TP53BP1,1.0257315401223602e-05,0.23318676950848793,3.253986740536239,5.374054652635586,5.607241422144074,0.06839318124984328,53
MAP1A,5.9995618384515405e-06,1.252091134953356,8.703081915340727,3.630985019785137,4.883076154738493,0.06903751897260521,31
PPIP5K1,1.935342528532755e-06,0.17672451124974264,4.858063158975641,3.121928094887362,3.2986526061371046,0.06988806175000294,10
STRC,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
CATSPER2,8.709041378397396e-06,0.09283522698710911,3.134534656510963,5.297300040726042,5.390135267713151,0.06635474585661229,45
PDIA3,0.000165084717683844,0.19878597943523602,1.3746602975418316,8.240972078013696,8.439758057448932,0.0385152524692515,853
SERF2,0.0009967014021943687,0.21463627282625808,1.7599987218634494,8.739131381374019,8.953767654200277,0.01547288447926096,5150
SERINC4,3.8706850570655096e-07,-0.003999999999999226,5.8763342398543505,1.0,0.9960000000000008,0.06311893535223174,2
HYPK,7.160767355571193e-06,0.047145628096074255,3.186369550863447,5.080942892597505,5.128088520693579,0.0633746665960526,37
MFAP1,1.5095671722555488e-05,0.005847895363672251,2.534232681452007,6.105915039375069,6.111762934738741,0.06648542295908963,78
WDR76,4.451287815625336e-06,-0.05062360271917754,3.4339872044851463,4.523561956057013,4.4729383533378355,0.06739849465926337,23
FRMD5,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
CASC4,3.6965042294975616e-05,0.1216894151991319,2.0068268917016634,7.058614252487053,7.180303667686185,0.059410526326769054,191
CTDSPL2,2.1288767813860303e-05,0.12212171077682665,2.448328399675849,6.422179940758052,6.544301651534878,0.06098373872190416,110
EIF3J-DT,1.586980873396859e-05,0.21021436227435775,2.8337918330813454,5.964080510636493,6.174294872910851,0.06724520605826578,82
EIF3J,6.231802941875471e-05,0.125206859311227,1.7210224883997403,7.584070381247592,7.709277240558819,0.0555766314983645,322
SPG11,4.3545206891986986e-05,0.10970906397555513,1.9166041937013316,7.2447185244734476,7.354427588449003,0.0593248269277343,225
PATL2,1.1418520918343254e-05,0.005368919220891222,2.7484862886495938,5.747049829022859,5.75241874824375,0.06565170891696492,59
B2M,0.007884198392736737,0.04455770586586638,1.585463080275768,9.001043529175199,9.045601235041065,0.005067584111363899,40738
TRIM69,1.9159891032474272e-05,0.11266734906488018,2.56522217408617,6.298499170562807,6.411166519627687,0.06397974001539254,99
SORD,1.1031452412636703e-05,0.3057022581021176,3.4995706454823696,5.398593742196961,5.704296000299078,0.06560733272737473,57
DUOXA1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
DUOX1,2.5159452870925815e-06,-0.03167495673153864,4.00453206295276,3.700439718141092,3.6687647614095535,0.06946484310567061,13
SHF,4.25775356277206e-06,0.3447417762333629,4.496689587522161,4.061482186720776,4.406223962954139,0.0705865330333433,22
SLC28A2,7.741370114131019e-07,-0.005999999999998007,5.183187059294405,2.0,1.994000000000002,0.054442630355227783,4
GATM,4.451287815625336e-06,0.20846420380294095,4.109811518889351,4.2626923908396215,4.471156594642562,0.06942248931115019,23
AC025580.3,1.161205517119653e-06,-0.011999999999986244,4.7777219511862405,2.584962500721156,2.57296250072117,0.062096698784323806,6
SPATA5L1,5.9995618384515405e-06,-0.007708077019000115,3.2738935067105457,4.889680181354617,4.881972104335617,0.06674049815207903,31
C15orf48,1.935342528532755e-06,0.17872451124974287,4.858063158975641,3.121928094887362,3.300652606137105,0.06582889282200931,10
SLC30A4,1.935342528532755e-06,-0.022950977500474146,4.26689632742025,3.321928094887362,3.298977117386888,0.06989586350487365,10
AC090527.3,1.7418082756794795e-06,0.19813834583308942,5.051294863576267,2.94770277922009,3.1458411250531793,0.07231842088273355,9
BLOC1S6,5.631846758030317e-05,0.35799316234400624,2.1626154254847356,7.257282850024302,7.615276012368308,0.055689285203631214,291
SQOR,6.15438924073416e-05,0.2483357945018847,1.985475068901797,7.449622697635416,7.6979584921373005,0.05468222699845671,318
AC068722.2,5.806027585598265e-07,-0.0026666666666681493,5.470869131746186,1.584962500721156,1.582295834054488,0.042079290235428585,3
MYEF2,5.4189590798917135e-06,0.15356367265995097,3.752678267011627,4.593069207771889,4.74663288043184,0.062214441583863286,28
AC023355.1,1.935342528532755e-06,-0.021000000000041208,4.26689632742025,3.321928094887362,3.300928094887321,0.06571909920373104,10
DUT,8.031671493410933e-05,0.10158179970928138,1.4813855306526085,7.834487007127688,7.936068806836969,0.05044563003229774,415
AC084757.4,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
CEP152,8.321972872690847e-06,0.13311676801834604,3.317670952883688,5.193706615167214,5.32682338318556,0.06556969939859024,43
AC084757.2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
EID1,0.0001855993484862912,0.2322049778327635,1.4735092893896267,8.267386864055888,8.499591841888652,0.037165584021641156,959
SECISBP2L,2.7675398158018395e-05,0.040807434380408125,2.123537699178431,6.8136491339509275,6.854456568331336,0.06017136708020453,143
COPS2,3.232022022649701e-05,-0.05452650045228946,1.8762821255649154,7.082718289441175,7.028191788988885,0.06382403964749116,167
GALK2,1.2966794941169458e-05,0.024915506955595745,2.700437807674524,5.886984712845832,5.911900219801428,0.06262942945210043,67
FAM227B,1.161205517119653e-06,-0.014333333333318432,4.7777219511862405,2.584962500721156,2.5706291673878376,0.0676190308510763,6
AC022306.2,7.741370114131019e-07,-0.009499999999998288,5.183187059294405,2.0,1.9905000000000017,0.06826236151787754,4
FGF7,5.806027585598265e-07,-0.008666666666667933,5.470869131746186,1.584962500721156,1.5762958340544881,0.07551600271939668,3
DTWD1,1.548274022826204e-05,-0.08003633418112877,2.356576926450489,6.221928094887363,6.141891760706234,0.0667393656102398,80
ATP8B4,6.967233102717918e-06,0.5716789626161045,4.584994452543896,4.516875695766564,5.088554658382669,0.06712863718725405,36
SLC27A2,3.8706850570655096e-07,-0.0009999999999992237,5.8763342398543505,1.0,0.9990000000000008,0.03160696125854548,2
HDC,3.6771508042122342e-06,3.144464716269199,24.620138531648426,1.0582770432263335,4.202741759495533,0.06768021349937654,19
GABPB1,8.51550712554412e-06,0.082890634937546,3.1686621629303957,5.277613436819116,5.360504071756662,0.06745199690909405,44
GABPB1-AS1,0.00012347485332038976,0.2964430173145285,1.6085806352589027,7.964239198031207,8.260682215345735,0.0437753499253709,638
AC022087.1,5.806027585598265e-07,-0.005333333333334966,5.470869131746186,1.584962500721156,1.579629167387821,0.0593894865372829,3
USP8,7.89619751641364e-05,0.23207621291402347,1.7649315157261332,7.6920778323761745,7.924154045290198,0.05356923857221061,408
USP50,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
TRPM7,2.6901261146605292e-05,0.025001367397851304,2.147143081202556,6.791532619454968,6.81653398685282,0.06392765981815288,139
AC084756.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
SPPL2A,4.277106988057388e-05,0.16666695078331006,2.021583974229645,7.168925240298802,7.335592191082112,0.058281281042585266,221
AC021752.1,1.161205517119653e-06,-0.008666666666650613,4.7777219511862405,2.584962500721156,2.5762958340545055,0.05304505422445043,6
AP4E1,9.289644136957223e-06,-0.10927768384754621,2.698280409506405,5.584962500721156,5.47568481687361,0.06895222542029732,48
DMXL2,8.84451535539469e-05,0.6585032487200948,2.9839030715536676,7.357246375668346,8.015749624388441,0.04884260103540663,457
LYSMD2,5.3608988040357313e-05,0.08304199725934058,1.744929820509433,7.483170720199375,7.566212717458716,0.05689975580254034,277
TMOD2,1.2966794941169458e-05,0.1735906059009995,2.9696635126814557,5.745047772482743,5.918638378383743,0.06633061540379778,67
TMOD3,6.676931723438004e-05,0.06840810834056299,1.603334773634227,7.708019335742791,7.776427444083354,0.05215759401998804,345
LEO1,1.4902137469702213e-05,-0.015952890103565487,2.501742518869289,6.110942384850746,6.09498949474718,0.06460861943499227,77
MAPK6,2.0127562296740652e-05,0.23387965415749257,2.7430154391171278,6.2353961799045505,6.469275834062043,0.06589810216028304,104
AC090970.2,3.8706850570655096e-07,-0.0009999999999992237,5.8763342398543505,1.0,0.9990000000000008,0.03160696125854548,2
BCL2L10,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
GNB5,2.6127124135192193e-05,0.6548499004952717,3.1045076251260464,6.131610983520128,6.7864608840153995,0.0615374938303543,135
AC023906.3,5.806027585598265e-07,-0.0033333333333349646,5.470869131746186,1.584962500721156,1.5816291673878211,0.04702245326609419,3
CERNA1,2.7094795399458568e-06,0.2550700321422701,4.765337232397345,3.5216406363433186,3.7767106684855887,0.06796598775280867,14
MYO5C,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
MYO5A,3.541676827214942e-05,0.03586655821359219,1.9657546704442683,7.093381737108391,7.129248295321983,0.06076560762028528,183
ARPP19,3.4836165513589586e-05,0.06469800054440267,2.022340015578951,7.051385249023317,7.11608324956772,0.06022836586373665,180
FAM214A,2.7288329652311843e-05,0.06764463568091017,2.1213484684847908,6.767874955543711,6.835519591224621,0.06421482437562823,141
RSL24D1,0.00013857052504294526,0.07048893815169777,1.2020223623095534,8.266401252000017,8.336890190151715,0.04256386906528748,716
RAB27A,7.10270707971521e-05,0.30812396361170613,1.9949082259103252,7.518682984534925,7.826806948146631,0.051812151863800435,367
PIGBOS1,2.7675398158018395e-05,0.019724329897205628,2.123537699178431,6.8329140815185045,6.85263841141571,0.060461126596853355,143
PIGB,1.1224986665489978e-05,0.04097027601780123,2.8443960641133224,5.6855672020241235,5.726537478041925,0.06725402696866303,58
CCPG1,6.309216643016781e-05,0.24867551583623992,1.964870446745908,7.472464323065159,7.721139838901399,0.053880951210917453,326
C15orf65,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
DNAAF4,2.12887678138603e-06,-0.0233413534093172,4.171586147615925,3.4594316186372973,3.43609026522798,0.06534624139005189,11
NEDD4,1.5482740228262038e-06,0.22874999999999934,5.284081452981694,2.75,2.9787499999999993,0.07061117121349207,8
RFX7,1.2773260688316182e-05,0.2236817783049121,3.153941234705582,5.669320066295371,5.893001844600283,0.06846144668734384,66
TEX9,2.5159452870925815e-06,0.49025982516615096,5.546965225646325,3.1808329872054406,3.6710928123715916,0.06397430150509904,13
AC084782.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ZNF280D,2.6320658388045467e-05,0.1453377174284407,2.343359277001658,6.647210613449404,6.792548330877844,0.062163111950594964,136
AC090517.4,7.741370114131019e-07,-0.008999999999997899,5.183187059294405,2.0,1.991000000000002,0.06647555941845058,4
AC010999.2,9.676712642663775e-07,0.3924000000000305,6.478983824118006,1.9219280948873623,2.3143280948873928,0.05460988921318404,5
TCF12,2.2062904825273405e-05,0.039199194478485744,2.308516217946781,6.54556643958436,6.584765634062846,0.06509811944580778,114
LINC00926,4.5674083673373016e-05,1.4987256657854102,7.367797083654157,5.906836375173569,7.405562040958979,0.057513646864179487,236
MYZAP,5.806027585598265e-07,-0.006000000000001782,5.470869131746186,1.584962500721156,1.5789625007211543,0.06296030495519674,3
POLR2M,1.6643945745381694e-05,0.11984763211876803,2.632781137027984,6.115161411653686,6.235009043772454,0.06359521711696423,86
AC090651.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
AQP9,1.548274022826204e-05,0.3201198968315371,3.0810751670130325,5.823499307625773,6.14361920445731,0.06568466350951406,80
LIPC,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ADAM10,9.289644136957224e-05,0.14946618187976934,1.5905367989988044,7.903575128130751,8.05304131001052,0.04792036142497516,480
AC090515.2,3.8706850570655096e-07,6.661338147750939e-16,5.8763342398543505,1.0,1.0000000000000007,0.0,2
MINDY2,2.0708165055300477e-05,0.189551674369282,2.6773038534101863,6.316141986360708,6.50569366072999,0.06654614310798398,107
RNF111,1.9159891032474272e-05,0.006724690787015319,2.2766389250924344,6.403452297083647,6.4101769878706625,0.06367915731717327,99
SLTM,0.00010199255125367618,0.13602875433954598,1.499078378813833,7.988311015276683,8.12433976961623,0.04800884318954146,527
CCNB2,2.5159452870925815e-06,2.0595312079815558,16.845357942706816,1.6143308351592656,3.6738620431408213,0.06370424012955594,13
AC092757.3,3.8706850570655096e-07,-0.0009999999999992237,5.8763342398543505,1.0,0.9990000000000008,0.03160696125854548,2
MYO1E,6.386630344158091e-06,-0.012687446214651565,3.2007375650400247,4.983788058752393,4.971100612537741,0.06703672540334893,33
FAM81A,1.7418082756794795e-06,0.4245827902775341,5.944591634604406,2.7254805569978675,3.1500633472754016,0.06764610574024597,9
GCNT3,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
GTF2A2,6.580164597011367e-05,0.17931961154053866,1.7721313033382076,7.583309005662866,7.762628617203404,0.05613049200771674,340
BNIP2,8.941282481821327e-05,0.13439039722917379,1.553693810143132,7.890483376976004,8.024873774205178,0.04986571919969801,462
AC092755.2,3.8706850570655096e-07,-0.0029999999999992255,5.8763342398543505,1.0,0.9970000000000008,0.05469003565549385,2
ANXA2,0.0003619090528356252,0.8470876169207671,3.3609107657576973,7.919264383497227,8.766352000417994,0.02567958133407491,1870
ICE2,3.290082298505683e-05,-0.03697806576112317,1.8884970871007656,7.087303362595564,7.0503252968344405,0.06196851984882771,170
RORA-AS1,7.741370114131019e-07,-0.00999999999999801,5.183187059294405,2.0,1.990000000000002,0.06999999999997553,4
RORA,6.889819401576608e-05,0.6610952576997988,2.85755187971839,7.142040473361909,7.803135731061708,0.0526172718606365,356
AC107241.1,3.8706850570655096e-07,-0.0009999999999992237,5.8763342398543505,1.0,0.9990000000000008,0.03160696125854548,2
AC009560.1,3.8706850570655096e-07,-0.0009999999999992237,5.8763342398543505,1.0,0.9990000000000008,0.03160696125854548,2
VPS13C,9.812186619661067e-05,0.14987622813299417,1.4735859145182943,7.9490555117032144,8.098931739836209,0.04742416364992393,507
AC104590.1,5.806027585598265e-07,-0.004666666666668151,5.470869131746186,1.584962500721156,1.580295834054488,0.05558177159270548,3
AC126323.2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
TLN2,9.676712642663775e-07,-0.008399999999969321,4.960043507980195,2.321928094887362,2.313528094887393,0.057353639813685436,5
TPM1,1.1418520918343254e-05,0.3273773800476558,3.413631814969149,5.416375676407148,5.743753056454803,0.06949853891722092,59
LACTB,6.193096091304816e-05,0.3783497934937152,2.227296586532732,7.323769923256288,7.702119716750003,0.05593953097438054,320
RPS27L,0.00011224986665489978,0.13375606526100903,1.4419419701709735,8.060001035932988,8.193757101193997,0.046909806390178985,580
RAB8B,4.760942620190577e-05,0.03889734910342568,1.777197568217577,7.408838844708572,7.4477361938119975,0.05845448613724346,246
APH1B,1.703101425108824e-05,0.0198875581665634,2.4506703035362043,6.246307897021803,6.266195455188367,0.06465035494444415,88
AC007950.2,4.25775356277206e-06,-0.0501287767061811,3.47843896705598,4.459431618637297,4.409302841931116,0.06665299182761969,22
USP3,9.773479769090412e-05,0.26773283687757576,1.7495225926821854,7.823733175133659,8.091466012011235,0.047888859197419864,505
USP3-AS1,1.161205517119653e-06,-0.010666666666651725,4.7777219511862405,2.584962500721156,2.5742958340545044,0.058666666665841465,6
FBXL22,4.0642193099187856e-06,-0.044537343453056266,3.524958982690873,4.392317422778761,4.347780079325704,0.06298589317255229,21
HERC1,5.148011125897128e-05,0.10890931762050116,1.8010697802150422,7.417977760791897,7.526887078412398,0.05445573017980656,266
DAPK2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
FAM96A,3.8319782064948544e-05,0.048678020013891654,1.908411794796596,7.169464448231318,7.21814246824521,0.061449433484540225,198
SNX1,3.638443953641579e-05,0.0996005874606043,2.0194638144454777,7.064487971425416,7.164088558886021,0.0598965151104734,188
SNX22,1.0450849654076876e-05,0.4917855501379247,4.023581225932592,5.1343361131944505,5.626121663332375,0.06723404014126418,54
PPIB,0.00023417644595246335,0.287946425731608,1.3937179395341464,8.32425498437233,8.612201410103937,0.03233615939083472,1210
CSNK1G1,2.0321096549593926e-05,-0.04226919394368078,2.2277734265836244,6.523769327189932,6.481500133246251,0.06587590940099142,105
PCLAF,5.031890574185163e-06,3.2647965100077476,17.173264722190506,1.375879645150813,4.640676155158561,0.06753085202990204,26
TRIP4,1.3160329194022733e-05,-0.007685442465248826,2.618913891961078,5.940404017720927,5.932718575255678,0.06938448309237927,68
ZNF609,3.135254896223063e-05,0.12839704845683375,2.173649119938578,6.872106561459826,7.0005036099166595,0.05877721979027722,162
OAZ2,6.79305227514997e-05,0.4342523431271843,2.172180689269707,7.354645163850532,7.788897506977716,0.0520558778601899,351
AC100830.3,1.161205517119653e-06,-0.01266666666665106,4.7777219511862405,2.584962500721156,2.572295834054505,0.06373207809006318,6
AC100830.2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
AC100830.1,1.3547397699729284e-06,-0.01571428571427047,4.6235712713589825,2.807354922057604,2.7916406363433337,0.06637862945953997,7
RBPMS2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
PIF1,1.935342528532755e-06,0.3789245112497426,5.612549848418075,2.9219280948873623,3.300852606137105,0.0631024034857028,10
PLEKHO2,3.425556275502976e-05,0.4956402701902549,2.925213492804452,6.59953356990365,7.095173840093905,0.06038524438235095,177
ANKDD1A,4.0642193099187856e-06,-0.045744247165818486,3.524958982690873,4.392317422778761,4.346573175612942,0.0691613296988654,21
AC103691.1,7.547835861277744e-06,0.015981630047897433,3.1184858595414267,5.1828381162981465,5.198819746346044,0.0654438161101039,39
SPG21,8.089731769266915e-05,0.3283710414047132,2.0731329093777444,7.611376478008374,7.939747519413087,0.0513600744400812,418
MTFMT,6.386630344158091e-06,0.10491565226888167,3.4851124426273548,4.862575937540272,4.967491589809153,0.0686338090678844,33
